"","Academic_Year","Term","Course_Number","Course_Title","Primary_Instructor","Student_Count","A","A.","B.","B","B..1","C.","C","C..1","D.","D","D..1","F","W","Average_GPA"
"323","2012-13","20124 (Autumn 2012)","BIOL 473 A","LIMNOLOGY","SCHINDLER, DANIEL E.",27,2,7,6,4,5,1,1,1,NA,NA,NA,NA,NA,3.1
"324","2012-13","20124 (Autumn 2012)","BIOL 473 B","LIMNOLOGY","SCHINDLER, DANIEL E.",41,NA,14,8,8,7,1,2,NA,NA,NA,NA,NA,1,3.1
"325","2012-13","20124 (Autumn 2012)","BIOL 481 A","EXPMTL EVOL ECOLOGY","KERR, BENJAMIN B",49,28,17,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"326","2012-13","20124 (Autumn 2012)","BIOL 485 A","CELL MOLE& DEV SEMNR","CROWE, ALISON J",17,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9
"327","2012-13","20124 (Autumn 2012)","BIOL 502 A","GRANT WRITING","NEMHAUSER, JENNIFER L.",16,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"328","2012-13","20131 (Winter 2013)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",64,17,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.7
"329","2012-13","20131 (Winter 2013)","BIOL 118 A","SURVEY OF PHYSIOL","OAKLEY, AMY E",328,23,62,52,50,56,27,22,10,5,1,2,9,9,2.8
"330","2012-13","20131 (Winter 2013)","BIOL 119 A","ELEM PHYSIOL LAB","HORTON, JAQUAN",17,NA,3,7,4,2,NA,NA,NA,NA,NA,NA,NA,1,3.2
"331","2012-13","20131 (Winter 2013)","BIOL 119 B","ELEM PHYSIOL LAB","HORTON, JAQUAN",22,NA,3,4,10,3,2,NA,NA,NA,NA,NA,NA,NA,3.1
"332","2012-13","20131 (Winter 2013)","BIOL 119 C","ELEM PHYSIOL LAB","HORTON, JAQUAN",18,1,3,7,4,2,1,NA,NA,NA,NA,NA,NA,NA,3.2
"333","2012-13","20131 (Winter 2013)","BIOL 119 D","ELEM PHYSIOL LAB","HORTON, JAQUAN",21,2,7,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4
"334","2012-13","20131 (Winter 2013)","BIOL 119 E","ELEM PHYSIOL LAB","HORTON, JAQUAN",22,1,2,11,7,NA,NA,1,NA,NA,NA,NA,NA,NA,3.2
"335","2012-13","20131 (Winter 2013)","BIOL 119 F","ELEM PHYSIOL LAB","HORTON, JAQUAN",21,1,3,7,8,2,NA,NA,NA,NA,NA,NA,NA,NA,3.1
"336","2012-13","20131 (Winter 2013)","BIOL 119 G","ELEM PHYSIOL LAB","HORTON, JAQUAN",21,NA,2,5,8,4,NA,NA,NA,NA,NA,NA,NA,2,3.1
"337","2012-13","20131 (Winter 2013)","BIOL 180 A","INTRO BIOLOGY","MEISTER, CECILE J",578,43,67,70,89,111,48,43,45,15,13,6,15,13,2.6
"338","2012-13","20131 (Winter 2013)","BIOL 200 A","INTRO BIOL","FREEMAN, SCOTT",371,21,52,57,54,49,43,32,19,11,6,2,2,23,2.7
"339","2012-13","20131 (Winter 2013)","BIOL 200 B","INTRO BIOL","FREEMAN, SCOTT",384,34,61,62,53,63,28,22,26,6,10,2,7,10,2.8
"340","2012-13","20131 (Winter 2013)","BIOL 220 A","INTRO BIOL","IMAIZUMI, TAKATO",332,16,40,63,52,64,37,32,19,3,1,NA,1,4,2.8
"341","2012-13","20131 (Winter 2013)","BIOL 300 A","INTRO NEUROSCIENCE","DICKINSON, MICHAEL H.",231,22,63,48,45,26,7,5,3,1,NA,NA,6,5,3.1
"342","2012-13","20131 (Winter 2013)","BIOL 302 A","LAB TECHNIQS IN CMB","MARTIN-MORRIS, LINDA E",61,4,9,4,16,17,5,6,NA,NA,NA,NA,NA,NA,2.9
"343","2012-13","20131 (Winter 2013)","BIOL 311 A","BIOLOGY OF FISHES","PIETSCH, THEODORE WELLS",21,5,1,2,3,1,2,NA,1,NA,3,NA,2,1,2.5
"344","2012-13","20131 (Winter 2013)","BIOL 311 B","BIOLOGY OF FISHES","PIETSCH, THEODORE WELLS",29,4,8,4,4,4,2,2,NA,NA,NA,NA,1,NA,3
"345","2012-13","20131 (Winter 2013)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","WENDEROTH, MARY P",113,3,12,9,12,20,15,9,11,10,6,1,4,1,2.3
"346","2012-13","20131 (Winter 2013)","BIOL 355 A","FNDATION MOL CEL BIO","WAKIMOTO, BARBARA",113,12,15,9,6,20,13,16,6,5,2,NA,3,6,2.6
"347","2012-13","20131 (Winter 2013)","BIOL 356 A","FNDATNS IN ECOLOGY","HORWITH, MICAH J.",96,3,16,29,22,16,5,2,1,1,NA,NA,1,NA,3
"348","2012-13","20131 (Winter 2013)","BIOL 403 A","PHYS HISTOLOGY","ZEMAN, LESLIE B.",46,9,9,6,10,7,4,1,NA,NA,NA,NA,NA,NA,3.2
"349","2012-13","20131 (Winter 2013)","BIOL 411 A","DEV BIOL","COOPER, MARK S",121,18,32,22,23,13,4,4,2,1,NA,NA,1,1,3.2
"350","2012-13","20131 (Winter 2013)","BIOL 413 A","GENETICS OF DVLPMNT","PARRISH, JAY Z",21,5,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"351","2012-13","20131 (Winter 2013)","BIOL 416 A","MOL GENET PLANT DEV","NEMHAUSER, JENNIFER L.",42,11,11,4,6,6,NA,2,2,NA,NA,NA,NA,NA,3.2
"352","2012-13","20131 (Winter 2013)","BIOL 422 A","BEHAVIOR OF PLANTS","VAN VOLKENBURGH, ELIZABETH",24,4,17,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,3.5
"353","2012-13","20131 (Winter 2013)","BIOL 423 A","MARINE ECOL PROCESS","HORWITH, MICAH J.",51,2,11,19,6,9,3,NA,NA,NA,NA,NA,NA,1,3.2
"354","2012-13","20131 (Winter 2013)","BIOL 424 A","PLANT ECOPHYSIOLOGY","KIM, SOO-HYUNG",19,2,6,1,6,2,2,NA,NA,NA,NA,NA,NA,NA,3.2
"355","2012-13","20131 (Winter 2013)","BIOL 434 A","INVERTEBRATE ZOOL","SCHIVELL, AMANDA",96,8,20,22,18,12,7,3,4,NA,1,1,NA,NA,3
"356","2012-13","20131 (Winter 2013)","BIOL 453 A","CMPR ANAT VERTS","PETERSEN, KAREN E",70,6,11,10,17,13,5,2,2,3,1,NA,NA,NA,2.9
"357","2012-13","20131 (Winter 2013)","BIOL 459 A","DEVLPMNTL NEUROBIOL","BOSMA, MARTHA",57,5,34,13,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"358","2012-13","20131 (Winter 2013)","BIOL 461 A","NEUROBIOLOGY","SEBE, JOY Y",56,7,7,11,11,13,2,1,2,NA,1,1,NA,NA,3
"359","2012-13","20131 (Winter 2013)","BIOL 476 A","CONSERVATION BIOL","KROSBY, MEADE B.",96,14,15,13,17,14,10,3,3,2,NA,3,NA,2,2.9
"360","2012-13","20131 (Winter 2013)","BIOL 482 A","ADV EXP EVOL ECOLGY","KERR, BENJAMIN B",15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"361","2012-13","20131 (Winter 2013)","BIOL 490 B","UNDERGRAD SEMINAR","AMMIRATI, JOSEPH F",16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"362","2012-13","20132 (Spring 2013)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",57,10,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.7
"363","2012-13","20132 (Spring 2013)","BIOL 108 A","EVOL & HUMAN BEHAV","KUSHNICK, GEOFF",59,26,11,7,3,4,2,NA,3,NA,NA,2,1,NA,3.3
"364","2012-13","20132 (Spring 2013)","BIOL 118 A","SURVEY OF PHYSIOL","OAKLEY, AMY E",333,33,48,46,53,52,23,22,22,12,6,2,6,8,2.8
"365","2012-13","20132 (Spring 2013)","BIOL 119 A","ELEM PHYSIOL LAB","HORTON, JAQUAN",23,1,1,7,7,4,1,NA,NA,NA,NA,NA,2,NA,2.8
"366","2012-13","20132 (Spring 2013)","BIOL 119 B","ELEM PHYSIOL LAB","HORTON, JAQUAN",24,1,5,8,4,2,2,1,NA,NA,NA,NA,NA,1,3.1
"367","2012-13","20132 (Spring 2013)","BIOL 119 C","ELEM PHYSIOL LAB","HORTON, JAQUAN",21,NA,4,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"368","2012-13","20132 (Spring 2013)","BIOL 119 D","ELEM PHYSIOL LAB","HORTON, JAQUAN",24,6,5,6,3,2,NA,NA,1,NA,1,NA,NA,NA,3.3
"369","2012-13","20132 (Spring 2013)","BIOL 119 E","ELEM PHYSIOL LAB","HORTON, JAQUAN",22,1,5,4,9,1,1,NA,NA,NA,NA,NA,NA,1,3.2
"370","2012-13","20132 (Spring 2013)","BIOL 119 F","ELEM PHYSIOL LAB","HORTON, JAQUAN",24,NA,4,6,7,4,1,NA,NA,1,NA,1,NA,NA,2.9
"371","2012-13","20132 (Spring 2013)","BIOL 119 G","ELEM PHYSIOL LAB","HORTON, JAQUAN",21,2,1,11,4,1,NA,NA,NA,2,NA,NA,NA,NA,3
"372","2012-13","20132 (Spring 2013)","BIOL 180 A","INTRO BIOLOGY","NAISH, KERRY",414,30,56,52,50,58,44,37,33,15,8,2,18,11,2.6
"373","2012-13","20132 (Spring 2013)","BIOL 200 A","INTRO BIOL","SCHIVELL, AMANDA",443,40,53,61,52,83,57,43,24,14,3,1,8,4,2.7
"374","2012-13","20132 (Spring 2013)","BIOL 220 A","INTRO BIOL","MCABEE, JESSICA",609,31,78,118,119,106,65,45,23,9,2,NA,3,10,2.8
"375","2012-13","20132 (Spring 2013)","BIOL 305 A","VIDEO STORYTELLING","BOERSMA, P DEE",17,5,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"376","2012-13","20132 (Spring 2013)","BIOL 317 A","PLANT CLASS & IDENT","OLMSTEAD, RICHARD G.",117,22,25,3,9,15,7,13,12,1,2,1,3,4,2.8
"377","2012-13","20132 (Spring 2013)","BIOL 331 A","LSCAPE PLANT RECOG","REICHARD, SARAH E",22,3,6,3,1,4,2,NA,1,1,NA,NA,NA,1,3.1
"378","2012-13","20132 (Spring 2013)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","WENDEROTH, MARY P",153,3,16,22,29,30,13,19,7,4,3,NA,2,5,2.6
"379","2012-13","20132 (Spring 2013)","BIOL 354 A","EVOL AND SYSTEMATICS","BERGSTROM, CARL T",127,14,66,28,11,3,1,1,NA,NA,NA,NA,2,1,3.4
"380","2012-13","20132 (Spring 2013)","BIOL 355 A","FNDATION MOL CEL BIO","PARRISH, JAY Z",120,7,32,18,17,16,9,10,3,NA,NA,1,NA,7,3
"381","2012-13","20132 (Spring 2013)","BIOL 360 A","CELLULAR ANATOMY","ZEMAN, LESLIE B.",46,4,13,12,6,4,2,2,NA,NA,NA,NA,2,1,3.1
"382","2012-13","20132 (Spring 2013)","BIOL 400 A","MOLECULAR BIOLOGY","CROWE, ALISON J",46,10,21,10,4,NA,NA,1,NA,NA,NA,NA,NA,NA,3.5
"383","2012-13","20132 (Spring 2013)","BIOL 401 A","ADV CELL BIOLOGY","CROWE, ALISON J",50,14,6,7,4,8,2,4,4,1,NA,NA,NA,NA,3
"384","2012-13","20132 (Spring 2013)","BIOL 405 A","CEL&MOL BIO DISEASE","WAKIMOTO, BARBARA",35,5,10,4,8,4,2,2,NA,NA,NA,NA,NA,NA,3.2
"385","2012-13","20132 (Spring 2013)","BIOL 411 A","DEV BIOL","COOPER, MARK S",57,6,21,9,8,4,6,2,NA,NA,NA,NA,NA,1,3.2
"386","2012-13","20132 (Spring 2013)","BIOL 415 A","EVOLUTION & DEVELOP","MCMENAMIN, SARAH K",59,5,10,5,10,9,9,NA,2,5,NA,1,2,1,2.7
"387","2012-13","20132 (Spring 2013)","BIOL 425 A","PLANT PHYSIOL & DEV","PALM, EMILY",98,11,30,15,8,16,4,8,3,2,NA,NA,NA,1,3.1
"388","2012-13","20132 (Spring 2013)","BIOL 426 A","PLANT PHYSIOL LAB","PALM, EMILY",20,4,9,1,3,2,NA,1,NA,NA,NA,NA,NA,NA,3.4
"389","2012-13","20132 (Spring 2013)","BIOL 426 B","PLANT PHYSIOL LAB","PALM, EMILY",17,5,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"390","2012-13","20132 (Spring 2013)","BIOL 430 A","MARINE ZOOLOGY","DETHIER, MEGAN N",15,3,NA,5,3,NA,3,1,NA,NA,NA,NA,NA,NA,3
"391","2012-13","20132 (Spring 2013)","BIOL 433 A","MARINE ECOLOGY","RUESINK, JENNIFER",20,4,6,3,3,NA,1,2,NA,NA,NA,NA,1,NA,3.1
"392","2012-13","20132 (Spring 2013)","BIOL 440 A","GENERAL MYCOLOGY","AMMIRATI, JOSEPH F",71,18,16,15,9,4,2,2,2,1,1,1,NA,NA,3.2
"393","2012-13","20132 (Spring 2013)","BIOL 444 A","ORNITHOLOGY","KLICKA, JOHN T",26,2,4,2,6,6,2,2,1,1,NA,NA,NA,NA,2.8
"394","2012-13","20132 (Spring 2013)","BIOL 445 A","MARINE BOTANY","O'KELLY, CHARLES",13,2,7,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,3.3
"395","2012-13","20132 (Spring 2013)","BIOL 452 A","VERTEBRATE BIOLOGY","PETERSEN, KAREN E",69,4,15,19,14,3,6,2,2,NA,2,NA,NA,2,3.1
"396","2012-13","20132 (Spring 2013)","BIOL 454 A","ENTOMOLOGY","SUGDEN, EVAN A.",39,6,5,8,6,4,3,3,3,NA,1,NA,NA,NA,2.9
"397","2012-13","20132 (Spring 2013)","BIOL 460 A","MAMMALIAN PHYSIOL","WENDEROTH, MARY P",48,2,7,6,7,11,4,6,1,1,2,NA,NA,1,2.7
"398","2012-13","20132 (Spring 2013)","BIOL 466 A","EMERGING DISEASES","ZEMAN, LESLIE B.",48,4,17,11,7,5,2,2,NA,NA,NA,NA,NA,NA,3.2
"399","2012-13","20132 (Spring 2013)","BIOL 471 A","PLANT ECOLOGY","DEL MORAL, ROGER",46,2,10,6,5,11,6,NA,4,NA,NA,1,NA,1,2.8
"400","2012-13","20132 (Spring 2013)","BIOL 480 A","FIELD ECOLOGY","BOERSMA, P DEE",19,1,5,3,1,6,NA,NA,1,NA,NA,NA,1,1,2.9
"401","2012-13","20132 (Spring 2013)","BIOL 487 A","CONSERV BIOL SEMNR","KROISS, STEVEN J",20,NA,7,7,3,1,1,NA,1,NA,NA,NA,NA,NA,3.2
"402","2012-13","20132 (Spring 2013)","BIOL 488 A","PHYSIOLOGY SEMINAR","MOODY, WILLIAM J",33,7,20,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"403","2012-13","20132 (Spring 2013)","BIOL 488 B","PHYSIOLOGY SEMINAR","HUEY, RAYMOND B",14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"404","2012-13","20132 (Spring 2013)","BIOL 489 A","PLANT BIOL SEMINAR","BRADSHAW, H D 'TOBY'",20,8,4,2,2,1,NA,NA,2,NA,NA,NA,1,NA,3.2
"405","2012-13","20132 (Spring 2013)","BIOL 489 B","PLANT BIOL SEMINAR","MCABEE, JESSICA",23,13,4,2,2,NA,1,NA,NA,NA,NA,NA,NA,1,3.6
"406","2012-13","20132 (Spring 2013)","BIOL 492 A","TEACHING OF BIOLOGY","MARTIN-MORRIS, LINDA E",36,16,13,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"407","2012-13","20133 (Summer 2013)","BIOL 118 A","SURVEY OF PHYSIOL","OAKLEY, AMY E",80,11,19,9,16,5,3,5,1,1,1,NA,3,6,3
"408","2012-13","20133 (Summer 2013)","BIOL 119 A","ELEM PHYSIOL LAB","OAKLEY, AMY E",18,2,7,3,4,NA,1,NA,NA,NA,NA,NA,NA,1,3.3
"409","2012-13","20133 (Summer 2013)","BIOL 119 C","ELEM PHYSIOL LAB","OAKLEY, AMY E",14,4,3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"410","2012-13","20133 (Summer 2013)","BIOL 180 A","INTRO BIOLOGY","VAN BUREN, AMY NOEL",138,8,13,20,11,24,13,16,13,6,3,2,4,5,2.5
"411","2012-13","20133 (Summer 2013)","BIOL 200 A","INTRO BIOL","WIGGINS, BEN",85,7,14,12,14,17,9,5,5,NA,1,NA,NA,1,2.9
"412","2012-13","20133 (Summer 2013)","BIOL 200 B","INTRO BIOL","WIGGINS, BEN",17,1,4,3,1,3,2,1,NA,1,NA,NA,NA,1,2.9
"413","2012-13","20133 (Summer 2013)","BIOL 220 A","INTRO BIOL","ZEMAN, LESLIE B.",163,7,21,30,30,32,19,12,6,1,NA,NA,NA,5,2.9
"414","2012-13","20133 (Summer 2013)","BIOL 240 A","THE URBAN FARM","WHEAT, ELIZABETH E",29,15,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3.7
"415","2012-13","20133 (Summer 2013)","BIOL 317 A","PLANT CLASS & IDENT","LU-IRVING, PATRICIA",26,4,11,5,2,NA,NA,NA,NA,2,1,NA,1,NA,3.1
"416","2012-13","20133 (Summer 2013)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","MALMQUIST, SARAH J",59,7,9,12,9,12,2,2,4,NA,NA,1,NA,1,3
"417","2012-13","20133 (Summer 2013)","BIOL 354 A","EVOL AND SYSTEMATICS","MALISKA, MAX EUGENE",31,4,11,9,3,2,1,NA,NA,NA,NA,NA,NA,1,3.4
"418","2012-13","20133 (Summer 2013)","BIOL 355 A","FNDATION MOL CEL BIO","BUCHWITZ, BRIAN J.",52,3,9,8,11,8,4,2,2,NA,NA,NA,1,4,2.9
"419","2012-13","20133 (Summer 2013)","BIOL 415 A","EVOLUTION & DEVELOP","MCMENAMIN, SARAH K",40,8,13,2,2,4,3,2,2,2,NA,NA,2,NA,2.9
"420","2012-13","20133 (Summer 2013)","BIOL 432 A","MARINE INVERT ZOOL","PAULAY, GUSTAV",17,7,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7
"421","2012-13","20133 (Summer 2013)","BIOL 434 A","INVERTEBRATE ZOOL","SCHIVELL, AMANDA",46,5,10,6,8,11,1,NA,2,1,2,NA,NA,NA,3
"422","2012-13","20133 (Summer 2013)","BIOL 440 A","GENERAL MYCOLOGY","AMMIRATI, JOSEPH F",47,14,23,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,3.6
"423","2012-13","20133 (Summer 2013)","BIOL 452 A","VERTEBRATE BIOLOGY","PETERSEN, KAREN E",42,1,6,10,14,4,NA,2,1,NA,2,NA,1,1,2.9
"424","2012-13","20133 (Summer 2013)","BIOL 459 A","DEVLPMNTL NEUROBIOL","BOSMA, MARTHA",29,4,15,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"425","2012-13","20133 (Summer 2013)","BIOL 485 A","CELL MOLE& DEV SEMNR","CROWTHER, GREGORY J.",24,18,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,3.5
"426","2012-13","20133 (Summer 2013)","BIOL 536 A","COMP INVERT EMBRYOL","SANTAGATA, SCOTT",13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"427","2013-14","20134 (Autumn 2013)","BIOL 100 C","INTRODCTRY BIOLOGY","OROBINSKAIA, MARINA N",24,6,6,2,2,4,1,NA,1,NA,NA,NA,NA,2,3.3
"428","2013-14","20134 (Autumn 2013)","BIOL 100 N","INTRODCTRY BIOLOGY","LAZERTE, DEBORAH ELIZABETH",37,5,11,8,6,3,2,1,NA,1,NA,NA,NA,NA,3.2
"429","2013-14","20134 (Autumn 2013)","BIOL 106 A","INTRO BIO SEMINAR","BUCHWITZ, BRIAN J.",64,18,39,5,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3.6
"430","2013-14","20134 (Autumn 2013)","BIOL 110 A","DISCOVERY SEM - BIO","MARTIN-MORRIS, LINDA E",23,1,3,5,8,5,1,NA,NA,NA,NA,NA,NA,NA,3.1
"431","2013-14","20134 (Autumn 2013)","BIOL 118 A","SURVEY OF PHYSIOL","OAKLEY, AMY E",386,29,72,64,50,58,41,20,18,6,4,6,10,8,2.8
"432","2013-14","20134 (Autumn 2013)","BIOL 118 B","SURVEY OF PHYSIOL","OAKLEY, AMY E",23,2,5,2,4,3,5,NA,1,1,NA,NA,NA,NA,2.9
"433","2013-14","20134 (Autumn 2013)","BIOL 119 A","ELEM PHYSIOL LAB","OAKLEY, AMY E",24,NA,6,9,8,1,NA,NA,NA,NA,NA,NA,NA,NA,3.2
"434","2013-14","20134 (Autumn 2013)","BIOL 119 B","ELEM PHYSIOL LAB","OAKLEY, AMY E",22,NA,1,10,8,3,NA,NA,NA,NA,NA,NA,NA,NA,3.1
"435","2013-14","20134 (Autumn 2013)","BIOL 119 C","ELEM PHYSIOL LAB","OAKLEY, AMY E",24,NA,1,9,9,4,1,NA,NA,NA,NA,NA,NA,NA,3
"436","2013-14","20134 (Autumn 2013)","BIOL 119 D","ELEM PHYSIOL LAB","OAKLEY, AMY E",23,NA,4,15,1,1,1,NA,NA,1,NA,NA,NA,NA,3.1
"437","2013-14","20134 (Autumn 2013)","BIOL 119 E","ELEM PHYSIOL LAB","OAKLEY, AMY E",20,NA,2,8,4,1,5,NA,NA,NA,NA,NA,NA,NA,2.9
"438","2013-14","20134 (Autumn 2013)","BIOL 119 F","ELEM PHYSIOL LAB","OAKLEY, AMY E",24,NA,1,3,12,3,1,2,1,NA,NA,NA,NA,1,2.8
"439","2013-14","20134 (Autumn 2013)","BIOL 180 A","INTRO BIOLOGY","FREEMAN, SCOTT",512,50,92,81,70,92,43,25,18,11,6,5,9,10,2.9
"440","2013-14","20134 (Autumn 2013)","BIOL 180 B","INTRO BIOLOGY","FREEMAN, SCOTT",497,33,56,63,76,90,56,45,25,15,9,5,10,14,2.6
"441","2013-14","20134 (Autumn 2013)","BIOL 200 A","INTRO BIOL","CROWE, ALISON J",260,20,36,49,36,40,23,25,14,3,2,2,5,5,2.8
"442","2013-14","20134 (Autumn 2013)","BIOL 220 A","INTRO BIOL","VAN VOLKENBURGH, ELIZABETH",332,17,57,51,52,62,33,25,16,4,4,1,NA,10,2.8
"443","2013-14","20134 (Autumn 2013)","BIOL 250 D","MARINE BIOLOGY","FRIEDMAN, CAROLYN",70,3,24,15,11,8,1,2,NA,3,NA,NA,1,2,3.1
"444","2013-14","20134 (Autumn 2013)","BIOL 280 A","THE HISTORY OF LIFE","DOOLEY, FREDERICK DANIEL",214,25,59,43,33,27,8,5,5,1,NA,2,5,1,3.1
"445","2013-14","20134 (Autumn 2013)","BIOL 302 A","LAB TECHNIQS IN CMB","IMAIZUMI, TAKATO",41,26,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8
"446","2013-14","20134 (Autumn 2013)","BIOL 340 A","GENETS & MOLEC ECOL","HAUSER, LORENZ",41,1,8,7,6,6,7,1,2,1,1,NA,NA,1,2.8
"447","2013-14","20134 (Autumn 2013)","BIOL 350 A","FOUNDTNS PHYSIOLOGY","KENNEDY, MICHAEL L",167,39,25,26,12,20,8,16,5,5,1,2,4,4,3
"448","2013-14","20134 (Autumn 2013)","BIOL 354 A","EVOL AND SYSTEMATICS","HERRON, JON",118,7,38,18,17,11,10,6,3,2,3,NA,1,2,3
"449","2013-14","20134 (Autumn 2013)","BIOL 355 A","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",88,18,29,15,16,4,1,2,NA,NA,NA,1,NA,2,3.3
"450","2013-14","20134 (Autumn 2013)","BIOL 355 B","FNDATION MOL CEL BIO","MARTIN-MORRIS, LINDA E",84,14,28,14,13,6,3,2,1,NA,NA,NA,1,2,3.3
"451","2013-14","20134 (Autumn 2013)","BIOL 356 A","FNDATNS IN ECOLOGY","RUESINK, JENNIFER",71,10,15,15,10,8,4,1,5,NA,1,NA,1,1,3
"452","2013-14","20134 (Autumn 2013)","BIOL 360 A","CELLULAR ANATOMY","ZEMAN, LESLIE B.",39,2,9,6,13,4,NA,NA,NA,NA,NA,NA,1,4,3.1
"453","2013-14","20134 (Autumn 2013)","BIOL 380 A","BIOMED & SOCIETY","SCHIVELL, AMANDA",58,13,9,9,7,9,3,3,3,2,NA,NA,NA,NA,3
"454","2013-14","20134 (Autumn 2013)","BIOL 400 A","MOLECULAR BIOLOGY","SCHIVELL, AMANDA",43,14,11,5,2,7,2,NA,NA,1,NA,NA,NA,1,3.4
"455","2013-14","20134 (Autumn 2013)","BIOL 404 A","ANIMAL CELL PHYSIOL","DE LA IGLESIA, HORACIO O.",71,5,8,7,8,8,8,6,11,1,2,1,4,2,2.4
"456","2013-14","20134 (Autumn 2013)","BIOL 408 A","MECH OF ANML BEHAV","SISNEROS, JOSEPH A.",16,2,3,4,2,2,2,1,NA,NA,NA,NA,NA,NA,3.1
"457","2013-14","20134 (Autumn 2013)","BIOL 411 A","DEV BIOL","PARICHY, DAVID",110,14,26,18,15,9,9,9,1,NA,2,NA,2,5,3
"458","2013-14","20134 (Autumn 2013)","BIOL 415 A","EVOLUTION & DEVELOP","PARICHY, DAVID",46,5,1,5,4,15,6,2,4,1,NA,NA,NA,3,2.7
"459","2013-14","20134 (Autumn 2013)","BIOL 417 A","REPRODUC PHYS VERTS","PETERSEN, KAREN E",54,2,13,9,7,8,5,3,4,1,NA,NA,1,1,2.9
"460","2013-14","20134 (Autumn 2013)","BIOL 421 A","ECO&EVOL PHYSIOLOGY","HUEY, RAYMOND B",19,5,6,4,2,1,NA,NA,NA,NA,NA,NA,NA,1,3.5
"461","2013-14","20134 (Autumn 2013)","BIOL 427 A","BIOMECHANICS","DANIEL, THOMAS L",69,14,23,12,13,4,1,NA,NA,NA,NA,NA,1,1,3.4
"462","2013-14","20134 (Autumn 2013)","BIOL 441 A","LAND PLT EVO TRENDS","DI STILIO, VERONICA",45,6,9,14,9,3,1,1,1,1,NA,NA,NA,NA,3.2
"463","2013-14","20134 (Autumn 2013)","BIOL 442 A","MUSH & RELATD FUNGI","AMMIRATI, JOSEPH F",48,4,19,16,7,2,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"464","2013-14","20134 (Autumn 2013)","BIOL 447 A","GREENING OF EARTH","STROMBERG, CAROLINE A E",24,2,10,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,3.3
"465","2013-14","20134 (Autumn 2013)","BIOL 448 A","MAMMALOGY","SANTANA, SHARLENE E",36,5,18,11,1,NA,NA,NA,NA,1,NA,NA,NA,NA,3.5
"466","2013-14","20134 (Autumn 2013)","BIOL 453 A","CMPR ANAT VERTS","SIDOR, CHRISTIAN A.",66,8,5,11,3,15,7,4,3,4,1,3,1,1,2.6
"467","2013-14","20134 (Autumn 2013)","BIOL 462 A","ADV ANIMAL PHYS","WENDEROTH, MARY P",87,9,6,10,13,15,10,10,7,3,1,NA,1,2,2.6
"468","2013-14","20134 (Autumn 2013)","BIOL 463 A","ADV ANIMAL PHYS LAB","WENDEROTH, MARY P",16,NA,6,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3.2
"469","2013-14","20134 (Autumn 2013)","BIOL 463 C","ADV ANIMAL PHYS LAB","WENDEROTH, MARY P",15,2,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5
"470","2013-14","20134 (Autumn 2013)","BIOL 466 A","EMERGING DISEASES","ZEMAN, LESLIE B.",46,2,22,15,4,2,NA,1,NA,NA,NA,NA,NA,NA,3.3
